listing_id,id,date,reviewer_id,reviewer_name,processed_comments,sentiment
6039659,192165662,2017-09-10,39953470.0,Annika,kosta wonderfully suitable explore athens spacious quiet remarkable otherwise noisy athen well connect center regular bus short interval clean functionally furnish everything could need something miss kosta always available price performance ratio completely appropriate particularly noteworthy remember kosta offer pick airport bring back,Positive
4499304,208768682,2017-11-03,48070166.0,Bernhard,accommodation great everything need balcony view acropolis upper one also lycabettus philopappos elevator go floor small staircase lead entrance supermarket nearby bakery right around corner transport connection excellent tram line lead one direction directly syntagma square also get one station neos kosmos take line subway network direction line lead directly sea line continue pireus go glyfada barely contact alex need internet failure broken toilet lid quickly solve problem recommend order taxi arrive airport driver wait arrive airport name sign,Positive
6381924,151863615,2017-05-14,2520274.0,Denis,orestis amazing communication fast comfortable answer question really help make great everything perfect cozy flat next center event want reach athens,Positive
16310571,149001622,2017-05-02,27957520.0,Stephane,maria receive well give advice go neighborhood well locate close nice bar restaurant careful saturday evening neighborhood noisy,Positive
3659325,65530773,2016-03-15,27663584.0,Ioannis,satisfactory comfortable value money good access medium central I would choose without second thought,Positive
3831850,36784961,2015-07-01,5664732.0,J&D,nice always polite correspondence helpful super center everything everything need delighted cook thing bad use balcony lovely addition I mistakenly think one state listing title mention studio hence book well suit couple child young small people win spend much nice sofabed thin mattress slope towards centre lot great locate st floor busy street even window close traffic sound sound nearby bar restaurant quite loud overall nice,Positive
9726059,70697086,2016-04-19,60373955.0,Agnieszka,alex nice guy I expect fantastic hospitality pick bus stop prepare wine bread basic shopping equip everything could imagine include ear bud hair conditioner iron everything look even well real life photo clean comfortable terrace great flexible arrival departure also big plus locate fantastic close metro center athens minute walk acropolis plaka district quiet safe I recommend,Positive
11839044,591081540152816937,2022-03-26,136572520.0,Anne-Maria,good easy walk center flat comfortable balcony huge view really nice nice welcome I enjoy,Positive
7797582,147918158,2017-04-29,20622839.0,Elise,good well locate communication konstantino easy information need quite small plan spend lot home I recommend good,Positive
14488156,179704599,2017-08-08,102721423.0,Florence,great welcoming available ideally locate close,Positive
11403148,73924573,2016-05-11,57796215.0,Nicole,great meet near metro stop walk show home accommodate schedule plan leave follow day late problem allow leave luggage even transportation airport later well decorate comfortable hand good part terrace amazing view acropolis I highly recommend airbnb,Positive
10088481,330798639,2018-10-01,6650961.0,Myriam,great rain hole happy wonderful flat cosy modern mix fantastic adam good I ever thank much,Positive
10447814,88114634,2016-07-23,67821495.0,Laura,family four leonidas koukaki wonderful call home athen plenty everybody neighborhood quiet safe everything need leonida team make sure need enjoyable include help transportation airport,Positive
7880407,182128260,2017-08-14,35752772.0,Emmanuelle,spend day family victoria highly recommend accommodation victoria wonderful attentive easy communicate kind enough share information neighborhood order taxi departure also good surprise find fresh fruit juice brioche fruit jam website hide airbnb generally well equip ideally locate athens pleasant live,Positive
7506567,332421734,2018-10-05,78826281.0,Isabella,beautiful appartement stunning view great love airbnb I highly recommend,Positive
5765659,94148676,2016-08-15,32838842.0,Ravinder,fantastic vivian beautiful clean spacious balcony nice perfect breakfast late drink vivian sweet helpful baby sweet help reach reach want athens even help find ticket aegina min walk victoria metro ill recommend take walk reach get know market around suggestion metro timing everyday sometimes metro schedule change specially august ill recommend coz price value get nice clean sunny I problem I hope greece soon,Positive
7356865,74466294,2016-05-15,7869096.0,Ognjen,compact friendly professional facilitation thank hospitality,Positive
6383348,106746429,2016-10-07,11957358.0,Andreas,outstanding word describe good melina welcome nice informative manner find extremely clean everything need good huge balcony part athens quiet street well equip walk distance akropolis philopappou technopolis metro even monastiraki syntagma nice restaurant open air cinema course super market close grateful day heart athens ,Positive
6008336,165510617,2017-07-01,137480349.0,Vangelis,honest vfm choice family need luxury good collection book reading age clean helpful aris easy find yet gps find exact spot parking available pilotis parking difficult large car due limited necessary add hanger towel coffee water ice cube available fridge,Positive
11403148,215667689,2017-12-01,93428755.0,Bella,dimitrio wonderful give much information go make athens friendly fantastic use public transport within clean view amazing dimitrio tea coffee fruit want overall excellent,Positive
14392702,103340739,2016-09-22,86907727.0,Ivo,regard accomodation superb one tiny minus pillow hard pern amazing person great heart beautiful mind I could listen endlessly,Positive
16477740,215355553,2017-11-29,63909346.0,Dimitris,I ira excellent choice good value highly recommend,Positive
2108703,12462452,2014-05-03,10344803.0,Olivier,I highly recommend appartment ideal close acropolis plaka subway tramway tiny street nice surround nice athenean extremely calm rare neighbourghood clean nice helpfull sinisto afto diamerisma vriskete se idaniko meros poly konda apo tin akropoli ti plaka metro kai tram dromos einai omorfos kai isixos spanio afti ti touristiki perioxi poly katharo alexis einai poly sympathitikos kai filoxeno,Positive
7942376,158307214,2017-06-06,2881008.0,Gérald,I great amazing fancy apatment view acropolis terrace rooftop building amazing actually view find well athen close entertainment district gazi monastiraki acropolis min away walk nice walk evristhenis extremely nice helpful everything completely organize flexibility checkin checkout also might need wifi signal tv flatscreen cable modern basic supply cupboard I highly recommend must go,Positive
2582678,102320182,2016-09-17,41877135.0,Karin,luci helpful lead tip direction fruit wine lovely welcome gesture I also appreciate think everything visitor might need away home iron shampoo bandaid bottle water athens adventure success hope get back soon,Positive
11384812,417139173,2019-02-26,80853123.0,Dimitra,excellent clean ideal excursion center athens owner helpful kind,Positive
17130043,317327219,2018-09-02,50097295.0,Stasiu,great athens nice equip device need localization flat minute far syntagma square need public transport good attraction,Positive
12922484,406577687,2019-01-30,172632275.0,Piotr,great center athens great family I recommend,Positive
4408789,150229861,2017-05-07,121016589.0,Julie,charming safe nice architecture lot tree perfect anyone go athens concert hall reason minute walk away luxurious quite funky english meaning cute bit shabby overall well equipped necessity short extra linen towel clean alex shower gel shampoo water pressure good hot water tank big tea coffee plus basic like oil salt helpful make food iron hairdryer useful air con fan ok I quite warm might problem summer alex friendly helpful message meet I would,Positive
3076368,124533462,2017-01-02,106144081.0,Jessica,walk distance everything minute parthenon minute acropolis many restaurant shop arrange ride airport worry anything even note detail delicious homemade cookie I highly recommend also comfy towel linen,Positive
16122961,151125691,2017-05-11,128206977.0,Agnes,lovely athens evagelia christo great evagelia e mail I instruction get via metro day arrive evagelia christo show around clean towel soft fluffy comfortable give tip see athens even give lift monastiraki square complain minor one tricky get building although evagelia show take I try get hang evagelia quick respond query never fail ask anything need I recommend friend I would I go athens,Positive
13973590,139360879,2017-03-25,33841086.0,Gabby,marina exactly like photo locate close lot dining shop acropolis neighborhood safe although loud throughout day give large list recommendation nearby restaurant activity great help base review I sure marina communication normally great however find difficult get touch unable meet throughout,Positive
4440310,23027563,2014-11-20,23728629.0,Jason,simple need available small one private comfortable cozy door lead one end balcony nice door lead side balcony balcony fantastic wrap around small view fifth floor go th top floor get little bit view look athens great view lykavitto hill kosta generous earth well easy talk quick respond I would definitely recommend,Positive
4766077,516476009926595827,2021-12-13,15998784.0,Tim,thank much would certainly come next,Positive
7737649,332845821,2018-10-06,195410362.0,Heleen,wonderful little alarm soon find athens lot run first anticipate dorota wonderful enjoy especially friendly tip leave,Positive
14928259,198979888,2017-10-01,34835568.0,Thomas,spacious well equip great balcony good min walk metro min walk parliament good athens,Positive
1079291,312203481,2018-08-23,171937394.0,Molly,ideal athens locate right next metro bring straight airport port nicely decorate sparkling clean require right centre shop restaurant happy,Positive
12079076,211783446,2017-11-14,37269902.0,Pablo,wonderful super comfortable ideal two people locate neighborhood lot nightlife however well insulated external noise rest perfectly close metro station connect whole close walking akropoli site archeological inetere love advice spyro athens attention good happy,Positive
16091676,281641154,2018-06-25,26774865.0,Jenny,natalya epitomise greek hospitality husband show around met full local tip view acropolis mount lycabettus balcony incredible necessity comfortable thank natalya,Positive
11921399,149250254,2017-05-03,44406431.0,Todd,great good well equip go well,Positive
10161062,77742198,2016-06-03,22188911.0,Alessio,beautiful brand new central easy access everything super helpful definitely,Positive
6899760,410629640634626205,2021-07-20,93338452.0,Sarah,excellent short athen within walking distance great restaurant majority major site plan see metro stop also incredibly close easy use site far away great communicate,Positive
5188935,90030417,2016-07-30,35978968.0,Darcey,amazing good athens milton superhost fora reason always willing help lend advice well could great choice,Positive
5510110,113599080,2016-11-13,66589956.0,Alan,beautiful modern flat min walk acropolis close metro station great restaurant within walking distance lovely athens stella helpful,Positive
11137204,195816137,2017-09-21,107293261.0,Fernando,really pleasure wife anna pethros impeccable like photo well locate anna pethro attentive question welcome dawn attention drink eat genius yes would return athen surely return anna anna pethros pleasure meet,Positive
15052504,309414836,2018-08-18,89337642.0,Anna,fey warm helpful hospitable person could contact need nice clean well equip locate minute foot victoria station connect heart athens great beautiful,Positive
15250700,198298181,2017-09-29,104855741.0,Jordan,beautiful view acropolis well within walking distance great see athens,Positive
6943984,150525807,2017-05-08,7975168.0,Filipe,great athens much due nikolas locate beautiful pedestrian street exarcheia close community garden big terrace stunning view lykavitos ideal two people clean necessary comfortable totally recommend,Positive
17455901,160426209,2017-06-14,5801060.0,Irina,absolutely wonderful modern clean comfortable absolutely everything could need linen towel everything excellent quality two large terrace beyond praise open door terrace fill fresh air blow little far center metro nearby problem nearby bunch small shop buy fruit wine sort delicacy guy owner exceptional supply information need long arrival problem communication nice nice guy also prepare gift thank much recommend make feel comfortable kindness hospitality,Positive
12222312,105083479,2016-09-30,11083434.0,Kaleania,perfect want want walk distance great local restaurant bar boutique metro center everything street get lot foot vehicle traffic way minute walk action fall asleep sleep without distract noise I extend athens one day extend airbb reservation book day I reserve another airbb couple block away close metro difficult sleep due street noise loft adorable lay way make feel spacious cozy view great patio quite large loft th floor mini elevator site laundry self service laundry mat street kitchenette mini fridge mini oven electric burner window relief see group minor issue water heater alexandro call technician fix right away alexandro accommodating give great tip,Positive
9838891,325527274,2018-09-20,21273753.0,Anna,beautiful I would highly recommend definitely hope,Positive
17313822,286764847,2018-07-07,134901610.0,Hélène,value money excellent comfortable impeccable minute metro petralona nice quiet central happiness thank gentleman,Positive
1272844,75347993,2016-05-20,68505761.0,Marlis,I feel comfortable welcome katerina would book accommodation lovingly furnish perfect one person couple simply enjoy relaxing even bit terrace fantastic lemon tree simply great,Positive
15261853,116148898,2016-11-28,31712482.0,Tasos,dimitris excellent christina kind available anything need clean want I highly recommend definitely thank everything,Positive
2767564,67476898,2016-03-29,57237759.0,Henning,wonderful athens recomend warm hearted thoughtful welcoming reliable antony find advertise spacious clean excellently locate beautiful balcony even additionally stock yummy local produce antony prove helpful accessible glad give practical advice respect sight transport athens general would happily,Positive
4939649,430230960,2019-03-30,73370313.0,Natasha,hi kalliope thank warm hospitality great comfy clean personal touch like delicious cookie value money really good wish long,Positive
10045648,80057558,2016-06-15,68837059.0,Galen,pantelis fantastic really great access athens I would recommend anyone,Positive
8546315,60491291,2016-01-24,13296210.0,Helene Et Alban,accommodation perfect cute less touristy foot acropolis arrive evening light magical greek welcoming good energy zaira welcome perfectly neat thank pleasure come back greece,Positive
14118247,324510502,2018-09-17,28368662.0,Mitsuyo,sonia,Positive
9447094,529644215,2019-09-15,271351912.0,Michelle,right center athens beautiful clean,Positive
411452,6888922,2013-08-29,5587468.0,Kostas,great real athenian neigbourhood lot thing around close metro highly recommend money foris george friendly great communicate client,Positive
6117228,49903040,2015-10-07,7182800.0,Norman,ageliki vassiliki attentive pre arrival communication everything go describe turn two hour early plan cleaner job problem accommodation describe good value money,Positive
17342963,346293312,2018-11-08,86690880.0,Sarah,christo turn perfect make athens defenitely one remember communication smooth always reply almost immediately sort question proove helpful supportive give lot advice go pick train station appartment bottle wine already wait great stunningly beatiful lot detail feel like real home really make feel ease hard leave hope come back soon,Positive
16175274,153910615,2017-05-22,13424263.0,Tom,great value spacious two describe perfectly complaint noise traffic street outside I book light sleeper overall great spot people I would definitely recommend,Positive
6933242,151353706,2017-05-12,47474333.0,Ash,absolutely fantastic yota perfect welcome informative helpful really ask well flat clean exactly advertise view terrace great bit residential great peaceful sleep close get well connect metro station would definitely recommend great value,Positive
12948824,159963328,2017-06-12,6705014.0,Maria,extraordinary airbnb absolutely gorgeous locate extra center incredible view acropolis grigoris everything need amazing athens welcome even though arrive late storage luggage I highly recommend thank grigoris,Positive
15349913,211914303,2017-11-15,102004857.0,Vasco,xristo great take airport make life much easy also give need information day athens internet speed quite fast contact good instantaneous via airbnb hide airbnb ac great value great value price,Positive
5788192,226167703,2018-01-09,30855827.0,Tamas,nasos assistant george friendly helpfull good communication recommandation regard activity athens surround flat nice super central next acropolis also walk distance point interest flat quite street also face courtyard ac heating make small noise flat quite small nothing special fancy perfect couple overall I definetely recommend appartment explore plan spend much accomodation,Positive
5732674,571439618,2019-12-01,63011502.0,Molly,great spot super kind,Positive
12760838,116724577,2016-12-03,33404026.0,Cavita,flat cozy exactly describe appear photo well locate quiet street close restaurant bar shop supermarket many interest within walk distance efthimis great I miss information get flat even explain greek current affair available pleasant make I feel home totally recommend,Positive
12837757,105257908,2016-10-01,73159937.0,Giovanni,eleni helpful person flat like see picture proximity metro station supermarket main road yet quite charm,Positive
17073803,188715475,2017-08-30,147407479.0,Mark,flat immaculate amazing tourist would otherwise get chance yet still short bus metro centre peaceful delightful everything one need great plenty indoor stunning highly recommend anyone else come athen also small child flat also perfectly suited,Positive
16224901,407785998,2019-02-03,129656405.0,Tzeni,nice central thank hospitality,Positive
590287,143304022,2017-04-11,15788909.0,Kathleen,wonderful athens v adorable comfortable wife find street look kind information surround get around restaurant recommendation even invite tea watch sunset athens great would love return,Positive
16538920,137891300,2017-03-18,7644670.0,Alex,nice great spot good value,Positive
9912595,342717404,2018-10-29,71405564.0,Bonnie,great clean plenty great touch like tea coffee little bit street noise ambient light close outside aware need total quiet sleep anything I personally bother bit kind helpful quick response I highly recommend,Positive
16983505,153181562,2017-05-20,128504034.0,Louise,george great always available advice tip around athen perfect situated walk distance everything athens offer comfortable equip everything need great value money disappoint thank george,Positive
7559058,729471012138801155,2022-10-03,51233908.0,Amira,great nice walk restaurant feel secure ask taxi driver fun fact complex,Positive
14676028,177521936,2017-08-03,27456096.0,Stephane,beautifully locate meter acropolis view acropolis terrace drink great responsiveness charis reservation await bottom building arrival calm clean opinion recommend without hesitation,Positive
2305770,25813684,2015-01-26,3863386.0,Bengi,exectly picture clean cosy locate good neighborhood,Positive
13035913,172141085,2017-07-20,43084598.0,Lola,great clean right family four,Positive
1214643,8577276,2013-11-05,9090433.0,Ashleigh,great aggeliki easy get airport close metro station make simple get aggeliki clean well equip comfortable enough two people great aggeliki wonderful kind generous willing help worth every penny highly recommend,Positive
16025015,125502397,2017-01-06,93182240.0,Isabelle,nice quiet home perfect small family,Positive
14128387,135111852,2017-03-03,32925603.0,Pekka,excellent heart athens reality even well expect picture spacious clean equip thing traveller might need three top level shower almost luxury compare anywhere local also perfect even give useful tip,Positive
3759135,44373947,2015-08-25,7928299.0,Judith,deni communication via email hide airbnb friendly informative give I great instruction get metro much expect pay cab ground level suite I basic complete set cooking although hot plate mini oven two step I see grocery store heart tourist centre deni would sure tell get good thing flat quick ten minute walk watch sunrise acropolis although short block away tourist road many taverna tuck away alley therefore quiet enough athens I never meet deni klara welcome I friendly keen please make sure I comfortable I alone flat accommodate people although quarter would cramp,Positive
12920610,75109909,2016-05-19,59261032.0,Paulo,pleasant great service although first different expect know compensate incredible way close acropolis pleasant neighborhood,Positive
724485,23494135,2014-12-02,2564167.0,Bastian,elpidoforo great dedicate lot explain see explore athens thank much really close important landmark able reach everything minute foot elpidoforo several english book free use compact everything traveller need I would recommend everyone plan short athens,Positive
11452616,73204668,2016-05-07,54028702.0,Marianna,stellina wonderful phone polite friendly helpful good taste hospitality excellent small detail coffee drink bottle water even chocolate bless small clean welcome like home bedding clean beautiful ok unfortunately good I able open window noise day people call self albanian gypsy turkish gypsy athiganoi say put street high volume music dance sing along local say entertain lack good luck see entertainment well lucky free internet next oscar café coffee beautiful fresh greek sweet ice cream watch young new arrival greece near country dance street specially late afternoon bus near buy restaurant behind council building mrs dimitra cook excellent fresh greek food souvlaki te right corner good ever try since store near buy bakery everything need close cooker oven cook beginning I think would problem I see available around bles real I enjoin cook I find lack something wash daily clothe stellina say would sort,Positive
15349913,170593098,2017-07-16,80081277.0,Marie,xristo helpful kind appartment excellent budget price good quality appartment situate approx min bus center cosy balcony could enjoy breakfast dinner great,Positive
9753325,98824527,2016-09-02,46628900.0,Sharon,sylvia perfect exactly describe super clean comfortable modern amazing walk distance major site way tourist plaka crowd restaurant take metro airport couple block sylvia walk everywhere throughout entire centrally locate fair warning hear distant church bell loudly never wake sylvia great never get meet arrive bit later plan make sure leave friend behind give tour help settle also great recommendation nearby food coffee nightlife amazing airbnb awesome would highly recommend thank perfect sylvia,Positive
3036157,789614822625173435,2022-12-25,336552137.0,Amany,wonderful well decorate clean modern spacious natural light great close main road transportation need coffee restaurant bakery etc michael kind response always quick also kindly coffee snack fruit juice give tip hour later kindly allow extra charge also well equip family enjoy cook several meal make sure come whenever athens,Positive
12627997,125295639,2017-01-04,2457181.0,Marie,spyro nadia good choice athens nice cozy stunning view spyro nadia nice really care would definitively,Positive
1529526,906364045074838017,2023-06-04,46583801.0,Dannielle,wonderful athen able park outside nasir responsive question beautiful bath would recommend,Positive
1208210,246353755,2018-03-25,174976444.0,Alexandra,look central athen look far well appoint locate within walk distance everything akropoli metro stop acropolis museum plaka southern entrance acropolis step front door market supermarket across street block delicious souvlaki spot good part despite proximity residential neighborhood largely away hustle bustle afford quiet need sleep wind comfortable dining separate look magda offer also book map anything else would want someone lastly really appreciate communication ensure expectation meet arrive safely greece back home utilize recommend driver transfer airport make easy upon arrival would highly recommend thank magda,Positive
1094063,66179000,2016-03-20,27989145.0,Katja,arrive danae come give key greet friendly explain surrounding include suggestion good food drink outstanding manimani strofi test food delicious walk distance apt feel welcome find greek specialty like small cozy apt much make feel like tourist like belong leave apt turn right walk hill min stand front acropolis plaka also reachable min walk outstanding yet calm enjoy breakfast balcony orange tree front much make feel like thank cozy modern clean neat apt offer everything need nothing lack would definitely like calm back return beautiful athens see u next ,Positive
8907994,176954294,2017-08-01,38849758.0,Isabella,boyfriend I yannis go serifos despite flight delay hour mother wait pm super nice cosy close amazing breakfast spiti mas definitely must try clean everything need plus close main site would,Positive
40149,16451984,2014-07-28,12947379.0,Line,family four really nice athens kleas definitively recommend line,Positive
14210349,401834650,2019-01-16,295721.0,Yuri,I really love aris nice precise careful give I many indication even show I around flat beautiful amazing impressive view acropolis always keep clean tide I love favorite district athens combination perfect great beautiful flat amazing I think find something well around thank aris,Positive
6241150,37202107,2015-07-05,9214562.0,Angela,fantastic decorate really nicely fantastic close everything tuck away little windy street lovely restaurant bar one easy nice airbnb,Positive
3274632,324893625,2018-09-18,11839066.0,Manon,clean airbnb great neighbourhood nice rooftop get enjoy whenever little bit noisy bar nothing dramatic overall really enjoy,Positive
918776,3710679,2013-03-06,4176197.0,Vasilis,dimitris extremely welcoming friendly make sure make athens true pleasure information need spotlessly clean cooking supply clean linen towel fully equip everything need make feel like home c wi fi great two bicycle also wish ride around athens flat right next monastiraki metro station plaka within minute walk distance view terrace simply spectacular truly star view I recommend soulful relaxing right historical center athens definitely I would,Positive
4094400,32900292,2015-05-23,30972907.0,Nitin,although katerina present mother rena extremely welcoming warm help find way get trouble beautiful lovely sitout extremely well stocked put much care make sure wide variety food explain get around athens see great detail along give map help navigate allow use local landline overall comfortable homely,Positive
1259830,406576930,2019-01-30,600982.0,Keoni,I athens enjoy anna throw loft really kind helpful great ton natural light,Positive
6101477,143075693,2017-04-10,69892688.0,Anna,takis wonderful get late leave late accommodate flat describe wifi reliable great,Positive
2235818,425380795,2019-03-18,183333194.0,Will,cool comfortable fantastic short walk acropolis site right top attraction immediate around relaxed nearly busy perfect compromise close hectic great recommendation I get really helpful plus anything extra I need message away I likely soon I back athens highly recommend,Positive
6233675,76858557,2016-05-29,15748524.0,Steve,make I feel welcome arrive critical depart building pleasant though loud I guess bother people bother I include listing,Positive
16883124,310167061,2018-08-19,179465064.0,James,fantastic local pub restaurant nearby min walk acropolis friend I great would definitely recommend,Positive
2948623,33386087,2015-05-27,3614727.0,Rosa,yanni welcome warm helpful presence discreet spacious tasteful view acropolis verdant terrace magnificent neighbourhood popular lively within walk distance center I love cat I enjoy athens feel yanni give insider feel I vote yanni ideal comfortable pleasure,Positive
7723765,171959796,2017-07-19,14610247.0,Debra,delight love neighborhood neos kosmos neighborhood offer everything need yanni extremely helpful delightful arrange transportation airport yannis reasonable fun hear story perspective greece already plan next year,Positive
11161942,319087380,2018-09-05,148263173.0,Victoria,clean good short long run small might annoying however great make perfect explore town excellent bakery coffee shop practically doorstep well equip though wifi,Positive
751280,39630986,2015-07-25,21577355.0,Erica,claudia great take afternoon show around neighborhood give local recs perfect easily walk metro anywhere athens plenty eat drink nearby distance acropolis beat nice well care quirk shower wall mount shower curtain toilet bit finicky,Positive
16211620,182993694,2017-08-16,11641430.0,Ross,awesome close transport restaurant sight,Positive
11161942,103551303,2016-09-23,59184024.0,Monia,dimitris welcome extreme friendliness kindness come meet accommodation correspond perfectly image publish ad clean comfortable flaw small central accommodation make absolutely recommendable athens,Positive
17431143,147208177,2017-04-25,2057604.0,Gabriele,super tidy clean position awesome I stongly suggest thank liberty kind,Positive
14833110,235077641,2018-02-15,12478869.0,Charlotte,great well locate incredibly great balcony could enjoy sun beautifully furnish george great even buy fresh bread fill fridge really everything need great really recommend george,Positive
6441787,167598740,2017-07-07,39632860.0,Khalil,excellent well locate spacious comfortably furnish available welcoming,Positive
361393,175160152,2017-07-28,26196193.0,Esh,dimitri lovely take care I friend central near main square lot shop around,Positive
9876310,227977227,2018-01-17,158321125.0,Raymondi,great clean bright perfect attraction reach foot minute well equip everything need basic board child game available well lot tip information mini market bakery lot goody eg rosemary olive flatbread minute away communication dina great absolutely recommendable thank lovely ,Positive
17234000,150786201,2017-05-09,40153300.0,Nick,eleni fantastic phenomenal I would definitely recommend,Positive
13410584,204274741,2017-10-17,35771323.0,Valerie,afraid building entrance locate convinient trendy building quiet flat clean spacious although equiment basic denisa eager help give tip enjoy loft much,Positive
13196992,265156424,2018-05-16,1512250.0,Bill & Tracey,second great even well actually feel like come home beat functionality great great occasion nicely clean ready get great chill day explore many amazing athens also great pick delicious food cheap near touristy,Positive
6513276,91748887,2016-08-06,36308323.0,Deborah,john amazing fast communicate make sure everything need help make athens memorable perfect wonderful ask well love would definitely go back,Positive
12168858,161530652,2017-06-18,89226263.0,Mathieu,informative available question really like fact essential good organization clear rule nice athens,Positive
6468915,626513341931064854,2022-05-14,242134842.0,Deimantė,clean cozy everything seem like picture view terrace stunning love shopping life perfect match attraction reach minute foot also nice quiet hear noise outside really comfortable good rest wifi fast everything need personal tip go well rent motorcycle car easy find free parking however underground parking lot nearby inconvenience satisfied recommend,Positive
3290710,87120661,2016-07-18,28565717.0,Alice,maria brilliant brother meet station good near metro station clean,Positive
1177492,27221177,2015-02-28,26299841.0,John,absolutely perfect I never pleasure meet rio wife accommodating helpful give recommendation rio family also live right next door question central main site also somewhat hide give local feel I would absolutely recommend anyone athens thank rio,Positive
9674129,158287563,2017-06-06,1668982.0,Anna,giorgo great wait late arrival help recommendation regard eat surround service go santorini athen give valuable recommendation island well touch help question locate close center everything reach foot still quiet crowd tourist cozy spacious comfortable overall enjoyable mostl giorgo help,Positive
8247865,51086741,2015-10-17,30373951.0,Kelly,appartment fantastic everything need athens supermarket close hospital ever need lot eat metro station close cindy christophoros sorry I misspell simply adorable good answer quick great plan day ahead like I show around give lot recommendation thing even lend international adapter completly forget overall great would probably ps also multilingual merci encore de nous avoir accueilli kelly julien,Positive
11999608,99496331,2016-09-05,26992405.0,Pierre-Antoine,strongly recommend kyveli,Positive
13837989,269924482,2018-05-28,63674434.0,Adolfo,great great communication great totally recommend,Positive
11922831,192763343,2017-09-11,11215942.0,Luke,plain simple maria superhost reason highly recommend,Positive
16012573,151464096,2017-05-13,7297249.0,Chloe,zoé impeccably clean comfortable short walk acropolis,Positive
11111075,163540849,2017-06-25,100409115.0,Thomas,thoroughly enjoy madeau excellent near acropolis bevy nearby taverna pub enable walk pretty much wherever want go tina madeau local assistant charming sweet extremely helpful pleased accommodation gracious bravo madeau,Positive
5012597,120623652,2016-12-11,30787017.0,Kristina,aris fantastic clean everything need short athens way comfy due strike public transportation aris organize taxi transfer airport pano give really great restaurant recommendation love flat safe lot attraction nearby really recommend flat,Positive
1425827,120023679,2016-12-07,106354992.0,Kostas,wonderful amazing valuable choice come agian thank,Positive
1177492,7278854,2013-09-14,8074761.0,Scott,I cancel rio friendly helpful,Positive
11403148,108467365,2016-10-16,66066370.0,Nuria,dimitro great come pick metro stop take next cathedral heart center incredible view acropolis go everywhere foot neighborhood quiet also clean equip dimitro give direction help get around athens recommend eat drink good totally recommend,Positive
15250700,323173803,2018-09-15,15212742.0,Make-A-Wish,fantastic thank much everything tottaly recommend,Positive
279461,33739763,2015-05-31,9357656.0,Ian,studio comfortable easy find nice close metro restaurant bar downtown ioanna excellent warm welcome I would definitely recommend anyone athens,Positive
1079291,4737708,2013-05-22,2919640.0,Ashkan,pleasant great price excellent well connect metro airport conveniently right heart major attraction mention min kebab district yum say street noise issue window close air conditioner require serene oasis middle excitement everything beautifully renovate really clean nice quality fresh towel linen mini galley well stock equip even delicious coffee ready bodem press evengina kind meet I doorstep give I key map tip everything much comfortable hostel actually sense well hotel feel like private hotel suite without cold formality,Positive
17130043,190810802,2017-09-05,125224226.0,Tanner,love perfect arrive around pm greet andrew ask restaurant recommendation near suggest one street right end favorite restaurant eat twice I believe call trikola good also within walk distance metro line even walk way home plaka far walk like walk small need highly recommend,Positive
13343621,135468041,2017-03-05,9027123.0,Charlotte,wonderful overlook acropolis impressive view superb restaurant walk distance acropoli exclusive access roof terrace well great watch sunset hope recommend friend family may athen future,Positive
1177492,607576088,2020-02-18,56597601.0,Lara,nice warm well decorate mezzanine studio small efficiently furnish little plus book dvds available ideal near center quiet authentic alley difficult access car small narrow street opt parking lot nearby syggrou metro parking minute walk winter wood stove allow heat quickly well rio maria charming attentive available,Positive
2569341,34587479,2015-06-09,21271029.0,Sally,spacious comfortable good position catch public transport major tourist attraction cassias father meet really helpful metro supermarket good eat,Positive
12584296,302060886,2018-08-05,96658648.0,Carolina,christina nice give lot information plan around nice surround beautiful I look unsafe incident enjoy thank christina,Positive
16717166,225639834,2018-01-07,65697664.0,Simon,I great athens small tassos perfect excursion tassos wonderful kind I feel welcome funky nicely furnish I especially like possibility create different mood different light thank tassos pleasure,Positive
15213476,187115882,2017-08-26,122159778.0,Yiqi,kind everything pretty good I come back,Positive
4649848,193296063,2017-09-13,16180326.0,Alain Et Isabelle,dimitri well locate athens metro close easy parking shop nearby dimitri really available attentive excellent,Positive
5788192,35559874,2015-06-20,24876757.0,Sarah,nasos amazing arrive athens late meet syntagma station assist minute walk away superb locate adrianou street plaka street shopping heaven beautiful near acropolis nasos kind small snack water upon arrival wonderful athens due short athens great would able lot activity thank nasos,Positive
14067510,96986636,2016-08-25,10967132.0,Stefanie,everything great communication roxani good help get flat send many useful information restaurant arrive friend welcome explain everything flat also give lot tip go eat also send another email information island want go flat really nice comfortable everything need neighborhood seem quiet least august away mass tourist supermarket near quite central could everything foot definitively would roxani,Positive
5744553,83570362,2016-07-03,59785858.0,Jacek,nice fully equip good ac nice decor communication alki perfect quick respond question close metro station market I recommend also restaurant tribuson around corner good greek food care customer expect,Positive
5428088,60604279,2016-01-25,53319920.0,Daniela,wonderful blue look like photo romantic perfect couple rule note tia helpful get need great break also close acropolis min pleasant walk metro station also close highly recommend,Positive
13339455,402341583,2019-01-18,222926640.0,Roberto,absolutely fantastic list view amazing cool eccentric appointment warm enough shower hot elevator save knee go many flight stair george take pain make sure good possible highly recommend,Positive
6102748,56561095,2015-12-14,44006703.0,Robin,nicolas friendly get great french skill pleasure appartement close center merci,Positive
